halo_idx,r_scaled,rho_scaled
35,0.0011003054494530783,9384102.11793904
35,0.0013210387147392024,7273856.240680523
35,0.0015860534787928678,8711642.217888858
35,0.001904233092886742,7418184.265123076
35,0.0022862430053776014,6353029.000076647
35,0.002744888269804314,5410541.225933143
35,0.0032955427730067214,4898190.216532684
35,0.003956664571083289,4218341.9251057375
35,0.00475041460735845,3424369.3395984643
35,0.005703399551917563,2726425.622752907
35,0.006847563662848714,2274290.524148863
35,0.008221259564569927,1848015.7256491515
35,0.009870533835959136,1461914.1088810225
35,0.011850670501474531,1167701.8008116065
35,0.014228044163416009,873201.2525567301
35,0.017082344892715387,678508.3786380717
35,0.02050924945706801,503845.1057150246
35,0.024623628426541026,362710.3324333714
35,0.029563396659520607,253584.1378680008
35,0.0354941362381063,182070.20450306791
35,0.042614646814730386,128393.49297020027
35,0.05116360941880182,89402.18939653953
35,0.06142758709559115,61372.68187925332
35,0.0737506305604739,40194.58331396674
35,0.0885458108521064,27313.17216367931
35,0.10630906556152198,18124.148150754932
35,0.1276358227656924,11920.507591459258
35,0.1532409599033448,7931.759007481438
35,0.18398276661879706,5469.408694225615
35,0.2208917148134356,3457.3109811196405
35,0.26520500028308136,2287.7442335462665
35,0.3184080137842777,1508.8109920409092
35,0.3822841316484654,999.8159418203181
35,0.4589744949360234,523.2799420216628
35,0.5510497809401385,308.35496522561573
35,0.6615963728365803,170.44277866108308
35,0.7943198159043792,97.41161927562922
35,0.9536690281919291,47.977824183061955
35,1.1449854291964723,20.627869110542225
35,1.3746819853820282,8.98612017999405
