halo_idx,r_scaled,rho_scaled
24,0.0011003054494530783,10877062.305978954
24,0.0013210387147392024,11953809.486705009
24,0.0015860534787928678,9541849.222289518
24,0.001904233092886742,9257706.860282172
24,0.0022862430053776014,7441464.255502303
24,0.002744888269804314,6607730.084117029
24,0.0032955427730067214,5389768.9467024105
24,0.003956664571083289,4494895.555939817
24,0.00475041460735845,3789856.11730796
24,0.005703399551917563,2742681.809670768
24,0.006847563662848714,2117462.3377377726
24,0.008221259564569927,1666289.708177418
24,0.009870533835959136,1229297.5690781802
24,0.011850670501474531,915845.4431361025
24,0.014228044163416009,683464.8427603045
24,0.017082344892715387,501615.3231928993
24,0.02050924945706801,349518.44016400026
24,0.024623628426541026,256573.39413987612
24,0.029563396659520607,181800.96064871963
24,0.0354941362381063,122469.60401941997
24,0.042614646814730386,83985.36688897453
24,0.05116360941880182,57639.38164702928
24,0.06142758709559115,40742.89435620317
24,0.0737506305604739,28564.970297870874
24,0.0885458108521064,19449.090599841507
24,0.10630906556152198,13509.116643020287
24,0.1276358227656924,8806.293284981739
24,0.1532409599033448,5718.013079737783
24,0.18398276661879706,3747.5444312260174
24,0.2208917148134356,2574.3030525559457
24,0.26520500028308136,1906.3609427507859
24,0.3184080137842777,1386.7735638126549
24,0.3822841316484654,1222.0648756564228
24,0.4589744949360234,664.8671463766868
24,0.5510497809401385,534.7222785135998
24,0.6615963728365803,235.80708682959514
24,0.7943198159043792,104.32953345949733
24,0.9536690281919291,48.6210701120934
24,1.1449854291964723,16.070331968685103
24,1.3746819853820282,7.527088764816095
