halo_idx,r_scaled,rho_scaled
8,0.0011003054494530783,18048559.216369227
8,0.0013210387147392024,15270790.518614933
8,0.0015860534787928678,17504084.05321827
8,0.001904233092886742,12684231.093458857
8,0.0022862430053776014,10778253.372933079
8,0.002744888269804314,10255273.294825302
8,0.0032955427730067214,7637048.65796935
8,0.003956664571083289,6187225.129609525
8,0.00475041460735845,4741889.818996975
8,0.005703399551917563,3645569.434962999
8,0.006847563662848714,2695731.262293712
8,0.008221259564569927,2029992.3382537847
8,0.009870533835959136,1474474.009714003
8,0.011850670501474531,1101006.65701632
8,0.014228044163416009,824297.1930856652
8,0.017082344892715387,598944.4315554079
8,0.02050924945706801,436891.46409506025
8,0.024623628426541026,306411.5958925113
8,0.029563396659520607,210992.31377177348
8,0.0354941362381063,148350.98329465633
8,0.042614646814730386,101793.98918328916
8,0.05116360941880182,71049.15549115236
8,0.06142758709559115,52250.02386800774
8,0.0737506305604739,39201.47342064505
8,0.0885458108521064,28208.63401119145
8,0.10630906556152198,19378.150629087377
8,0.1276358227656924,13118.732279154814
8,0.1532409599033448,8888.369460673855
8,0.18398276661879706,6266.110996900176
8,0.2208917148134356,3983.8973103736803
8,0.26520500028308136,2475.296842025438
8,0.3184080137842777,1378.1608001111051
8,0.3822841316484654,818.4162110724785
8,0.4589744949360234,510.4346403558437
8,0.5510497809401385,313.2389850823732
8,0.6615963728365803,174.78600647874723
8,0.7943198159043792,96.24109868106012
8,0.9536690281919291,51.084527592731725
8,1.1449854291964723,21.461126888427167
8,1.3746819853820282,8.194626010097467
