halo_idx,r_scaled,rho_scaled
10,0.0011003054494530783,8627874.629860217
10,0.0013210387147392024,9027553.274617624
10,0.0015860534787928678,8486232.201761859
10,0.001904233092886742,5893222.850441892
10,0.0022862430053776014,5796683.481649023
10,0.002744888269804314,4761317.491533256
10,0.0032955427730067214,4651851.312298751
10,0.003956664571083289,3359920.4373191814
10,0.00475041460735845,2775957.7724614916
10,0.005703399551917563,2275411.5520179872
10,0.006847563662848714,1735625.7955845634
10,0.008221259564569927,1346118.508429025
10,0.009870533835959136,1050438.19685484
10,0.011850670501474531,792115.4777817284
10,0.014228044163416009,621304.007623404
10,0.017082344892715387,488931.18589828134
10,0.02050924945706801,368428.4189247014
10,0.024623628426541026,280254.98234476283
10,0.029563396659520607,206695.28276817672
10,0.0354941362381063,149080.90213824715
10,0.042614646814730386,105424.75934293578
10,0.05116360941880182,72763.64028915692
10,0.06142758709559115,50038.30335473753
10,0.0737506305604739,34723.99253812868
10,0.0885458108521064,23905.09617348171
10,0.10630906556152198,17075.660487925416
10,0.1276358227656924,11305.604606484285
10,0.1532409599033448,7408.6004636095795
10,0.18398276661879706,4809.452073152939
10,0.2208917148134356,3174.7951867060247
10,0.26520500028308136,2087.307623252574
10,0.3184080137842777,1314.304851749584
10,0.3822841316484654,895.221564988401
10,0.4589744949360234,526.3182862088254
10,0.5510497809401385,295.12899831220045
10,0.6615963728365803,193.2913917919912
10,0.7943198159043792,136.84446426594494
10,0.9536690281919291,78.65327127243947
10,1.1449854291964723,33.77159117621669
10,1.3746819853820282,15.255075546996336
